TIC_ID,n_sectors,sector_list
442960191,3,"[np.int64(5), np.int64(6), np.int64(32)]"
24664982,4,"[np.int64(5), np.int64(6), np.int64(32), np.int64(98)]"
420963448,4,"[np.int64(5), np.int64(6), np.int64(32), np.int64(98)]"
708565082,0,[]
261136679,24,"[np.int64(1), np.int64(4), np.int64(8), np.int64(11), np.int64(12), np.int64(13), np.int64(27), np.int64(28), np.int64(31), np.int64(38), np.int64(39), np.int64(34), np.int64(61), np.int64(62), np.int64(64), np.int64(65), np.int64(66), np.int64(67), np.int64(68), np.int64(94), np.int64(88), np.int64(89), np.int64(93), np.int64(95)]"
706369910,2,"[np.int64(32), np.int64(33)]"
97280658,10,"[np.int64(6), np.int64(7), np.int64(33), np.int64(33), np.int64(34), np.int64(34), np.int64(61), np.int64(61), np.int64(87), np.int64(88)]"
92847613,4,"[np.int64(5), np.int64(6), np.int64(32), np.int64(98)]"
270577175,10,"[np.int64(4), np.int64(5), np.int64(6), np.int64(7), np.int64(32), np.int64(33), np.int64(34), np.int64(87), np.int64(95), np.int64(98)]"
442956224,4,"[np.int64(5), np.int64(6), np.int64(32), np.int64(98)]"
21726745,6,"[np.int64(5), np.int64(6), np.int64(32), np.int64(33), np.int64(87), np.int64(98)]"
67265047,4,"[np.int64(6), np.int64(33), np.int64(87), np.int64(98)]"
93244307,3,"[np.int64(6), np.int64(32), np.int64(33)]"
11298969,2,"[np.int64(6), np.int64(98)]"
712989981,3,"[np.int64(6), np.int64(32), np.int64(98)]"
24400247,3,"[np.int64(5), np.int64(6), np.int64(32)]"
141186075,42,"[np.int64(1), np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(12), np.int64(10), np.int64(11), np.int64(8), np.int64(7), np.int64(9), np.int64(27), np.int64(28), np.int64(29), np.int64(31), np.int64(32), np.int64(33), np.int64(38), np.int64(39), np.int64(37), np.int64(36), np.int64(35), np.int64(34), np.int64(68), np.int64(67), np.int64(66), np.int64(69), np.int64(64), np.int64(62), np.int64(61), np.int64(65), np.int64(87), np.int64(97), np.int64(88), np.int64(89), np.int64(90), np.int64(93), np.int64(94), np.int64(95), np.int64(96), np.int64(98)]"
24722438,3,"[np.int64(6), np.int64(32), np.int64(98)]"
192847293,6,"[np.int64(5), np.int64(6), np.int64(32), np.int64(33), np.int64(87), np.int64(98)]"
220617819,4,"[np.int64(5), np.int64(6), np.int64(32), np.int64(33)]"
149304313,40,"[np.int64(1), np.int64(2), np.int64(3), np.int64(5), np.int64(6), np.int64(13), np.int64(12), np.int64(10), np.int64(11), np.int64(8), np.int64(7), np.int64(9), np.int64(27), np.int64(28), np.int64(29), np.int64(30), np.int64(32), np.int64(33), np.int64(39), np.int64(38), np.int64(36), np.int64(35), np.int64(37), np.int64(69), np.int64(61), np.int64(63), np.int64(64), np.int64(65), np.int64(66), np.int64(67), np.int64(68), np.int64(87), np.int64(96), np.int64(95), np.int64(94), np.int64(97), np.int64(90), np.int64(88), np.int64(93), np.int64(98)]"
141411201,42,"[np.int64(1), np.int64(2), np.int64(4), np.int64(5), np.int64(6), np.int64(12), np.int64(10), np.int64(11), np.int64(8), np.int64(7), np.int64(9), np.int64(27), np.int64(28), np.int64(29), np.int64(31), np.int64(32), np.int64(33), np.int64(39), np.int64(38), np.int64(37), np.int64(35), np.int64(34), np.int64(36), np.int64(68), np.int64(61), np.int64(62), np.int64(63), np.int64(64), np.int64(65), np.int64(66), np.int64(67), np.int64(69), np.int64(87), np.int64(96), np.int64(95), np.int64(94), np.int64(97), np.int64(90), np.int64(89), np.int64(88), np.int64(93), np.int64(98)]"
160301040,3,"[np.int64(6), np.int64(33), np.int64(98)]"
93281916,5,"[np.int64(6), np.int64(32), np.int64(33), np.int64(87), np.int64(98)]"
279696912,3,"[np.int64(6), np.int64(32), np.int64(98)]"
235077250,5,"[np.int64(5), np.int64(6), np.int64(7), np.int64(32), np.int64(33)]"
176521059,3,"[np.int64(6), np.int64(33), np.int64(98)]"
93239342,2,"[np.int64(32), np.int64(33)]"
100531398,4,"[np.int64(5), np.int64(6), np.int64(32), np.int64(33)]"
350295877,39,"[np.int64(1), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(13), np.int64(10), np.int64(11), np.int64(8), np.int64(7), np.int64(9), np.int64(27), np.int64(28), np.int64(29), np.int64(30), np.int64(31), np.int64(33), np.int64(38), np.int64(39), np.int64(37), np.int64(36), np.int64(35), np.int64(34), np.int64(68), np.int64(67), np.int64(66), np.int64(69), np.int64(64), np.int64(61), np.int64(65), np.int64(87), np.int64(97), np.int64(88), np.int64(90), np.int64(93), np.int64(94), np.int64(95), np.int64(96), np.int64(98)]"
32499622,7,"[np.int64(5), np.int64(6), np.int64(32), np.int64(32), np.int64(33), np.int64(33), np.int64(98)]"
11295159,3,"[np.int64(6), np.int64(32), np.int64(98)]"
81931778,3,"[np.int64(33), np.int64(34), np.int64(87)]"
4255638,3,"[np.int64(6), np.int64(32), np.int64(98)]"
354552929,7,"[np.int64(4), np.int64(5), np.int64(6), np.int64(31), np.int64(32), np.int64(33), np.int64(87)]"
354552931,7,"[np.int64(4), np.int64(5), np.int64(6), np.int64(31), np.int64(32), np.int64(33), np.int64(87)]"
420964096,4,"[np.int64(5), np.int64(6), np.int64(32), np.int64(98)]"
149248196,36,"[np.int64(1), np.int64(2), np.int64(4), np.int64(5), np.int64(6), np.int64(11), np.int64(9), np.int64(12), np.int64(7), np.int64(8), np.int64(27), np.int64(28), np.int64(29), np.int64(31), np.int64(32), np.int64(33), np.int64(38), np.int64(39), np.int64(37), np.int64(35), np.int64(34), np.int64(36), np.int64(62), np.int64(63), np.int64(65), np.int64(66), np.int64(67), np.int64(68), np.int64(69), np.int64(87), np.int64(95), np.int64(89), np.int64(90), np.int64(93), np.int64(94), np.int64(96)]"
20072435,6,"[np.int64(5), np.int64(6), np.int64(32), np.int64(33), np.int64(87), np.int64(98)]"
11411101,1,[np.int64(98)]
235070895,6,"[np.int64(5), np.int64(6), np.int64(32), np.int64(33), np.int64(87), np.int64(98)]"
97646800,5,"[np.int64(7), np.int64(33), np.int64(61), np.int64(87), np.int64(88)]"
21579071,4,"[np.int64(5), np.int64(6), np.int64(87), np.int64(98)]"
393230392,5,"[np.int64(5), np.int64(6), np.int64(32), np.int64(33), np.int64(87)]"
317721019,4,"[np.int64(6), np.int64(33), np.int64(87), np.int64(98)]"
67265166,4,"[np.int64(6), np.int64(33), np.int64(87), np.int64(98)]"
180946244,5,"[np.int64(5), np.int64(6), np.int64(7), np.int64(32), np.int64(33)]"
382259669,33,"[np.int64(1), np.int64(2), np.int64(3), np.int64(4), np.int64(6), np.int64(7), np.int64(8), np.int64(9), np.int64(10), np.int64(11), np.int64(12), np.int64(13), np.int64(33), np.int64(32), np.int64(30), np.int64(31), np.int64(28), np.int64(27), np.int64(29), np.int64(39), np.int64(34), np.int64(35), np.int64(36), np.int64(37), np.int64(38), np.int64(87), np.int64(94), np.int64(93), np.int64(95), np.int64(89), np.int64(88), np.int64(90), np.int64(96)]"
24608799,6,"[np.int64(5), np.int64(6), np.int64(32), np.int64(33), np.int64(87), np.int64(98)]"
100725142,6,"[np.int64(5), np.int64(6), np.int64(32), np.int64(33), np.int64(87), np.int64(98)]"
158111564,6,"[np.int64(5), np.int64(7), np.int64(32), np.int64(33), np.int64(87), np.int64(98)]"
123628525,1,[np.int64(6)]
65903780,6,"[np.int64(7), np.int64(33), np.int64(34), np.int64(61), np.int64(87), np.int64(88)]"
220616718,5,"[np.int64(5), np.int64(6), np.int64(32), np.int64(33), np.int64(87)]"
46686960,3,"[np.int64(6), np.int64(32), np.int64(33)]"
124184293,2,"[np.int64(33), np.int64(87)]"
93280676,5,"[np.int64(6), np.int64(32), np.int64(33), np.int64(87), np.int64(98)]"
149542947,33,"[np.int64(1), np.int64(2), np.int64(3), np.int64(5), np.int64(6), np.int64(13), np.int64(11), np.int64(12), np.int64(8), np.int64(9), np.int64(28), np.int64(29), np.int64(30), np.int64(31), np.int64(32), np.int64(33), np.int64(39), np.int64(38), np.int64(35), np.int64(36), np.int64(61), np.int64(62), np.int64(66), np.int64(67), np.int64(68), np.int64(87), np.int64(96), np.int64(88), np.int64(89), np.int64(93), np.int64(94), np.int64(95), np.int64(98)]"
37302048,4,"[np.int64(6), np.int64(33), np.int64(87), np.int64(98)]"
165152656,5,"[np.int64(5), np.int64(7), np.int64(32), np.int64(87), np.int64(98)]"
165186583,7,"[np.int64(5), np.int64(7), np.int64(32), np.int64(33), np.int64(34), np.int64(87), np.int64(98)]"
187571246,3,"[np.int64(7), np.int64(34), np.int64(87)]"
173141118,6,"[np.int64(7), np.int64(8), np.int64(34), np.int64(61), np.int64(87), np.int64(88)]"
300329283,31,"[np.int64(1), np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(13), np.int64(12), np.int64(11), np.int64(9), np.int64(8), np.int64(7), np.int64(10), np.int64(67), np.int64(69), np.int64(68), np.int64(66), np.int64(63), np.int64(64), np.int64(62), np.int64(61), np.int64(65), np.int64(87), np.int64(96), np.int64(88), np.int64(89), np.int64(90), np.int64(93), np.int64(94), np.int64(95), np.int64(97)]"
386070356,4,"[np.int64(7), np.int64(34), np.int64(87), np.int64(88)]"
39543054,3,"[np.int64(6), np.int64(33), np.int64(87)]"
66885361,4,"[np.int64(6), np.int64(33), np.int64(87), np.int64(98)]"
219196118,17,"[np.int64(1), np.int64(5), np.int64(6), np.int64(7), np.int64(8), np.int64(11), np.int64(32), np.int64(33), np.int64(28), np.int64(34), np.int64(38), np.int64(61), np.int64(65), np.int64(68), np.int64(87), np.int64(88), np.int64(95)]"
408968324,2,"[np.int64(33), np.int64(87)]"
124494439,3,"[np.int64(6), np.int64(33), np.int64(87)]"
21504820,6,"[np.int64(5), np.int64(6), np.int64(32), np.int64(33), np.int64(87), np.int64(98)]"
317132886,4,"[np.int64(6), np.int64(32), np.int64(33), np.int64(98)]"
456821664,3,"[np.int64(34), np.int64(61), np.int64(88)]"
109979453,4,"[np.int64(7), np.int64(34), np.int64(61), np.int64(88)]"
271972463,41,"[np.int64(1), np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(13), np.int64(11), np.int64(10), np.int64(12), np.int64(8), np.int64(7), np.int64(9), np.int64(27), np.int64(28), np.int64(29), np.int64(30), np.int64(31), np.int64(32), np.int64(33), np.int64(38), np.int64(39), np.int64(37), np.int64(34), np.int64(35), np.int64(36), np.int64(66), np.int64(65), np.int64(64), np.int64(67), np.int64(62), np.int64(61), np.int64(63), np.int64(87), np.int64(97), np.int64(88), np.int64(89), np.int64(90), np.int64(93), np.int64(94), np.int64(98)]"
65953626,2,"[np.int64(34), np.int64(88)]"
39299463,4,"[np.int64(6), np.int64(33), np.int64(87), np.int64(98)]"
67038442,3,"[np.int64(6), np.int64(33), np.int64(98)]"
41533357,41,"[np.int64(1), np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(13), np.int64(11), np.int64(10), np.int64(8), np.int64(7), np.int64(9), np.int64(27), np.int64(28), np.int64(30), np.int64(31), np.int64(32), np.int64(33), np.int64(38), np.int64(37), np.int64(36), np.int64(35), np.int64(34), np.int64(69), np.int64(67), np.int64(66), np.int64(65), np.int64(68), np.int64(63), np.int64(62), np.int64(61), np.int64(64), np.int64(87), np.int64(96), np.int64(88), np.int64(89), np.int64(90), np.int64(93), np.int64(94), np.int64(95), np.int64(97)]"
59711151,1,[np.int64(87)]
123575739,4,"[np.int64(6), np.int64(33), np.int64(87), np.int64(98)]"
350858713,42,"[np.int64(1), np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(13), np.int64(12), np.int64(10), np.int64(11), np.int64(8), np.int64(7), np.int64(9), np.int64(27), np.int64(28), np.int64(29), np.int64(30), np.int64(31), np.int64(32), np.int64(33), np.int64(39), np.int64(38), np.int64(34), np.int64(35), np.int64(37), np.int64(68), np.int64(67), np.int64(66), np.int64(69), np.int64(64), np.int64(62), np.int64(61), np.int64(65), np.int64(87), np.int64(97), np.int64(88), np.int64(89), np.int64(93), np.int64(94), np.int64(95), np.int64(96), np.int64(98)]"
39725215,3,"[np.int64(6), np.int64(33), np.int64(87)]"
149990865,14,"[np.int64(1), np.int64(2), np.int64(4), np.int64(5), np.int64(7), np.int64(8), np.int64(9), np.int64(11), np.int64(12), np.int64(87), np.int64(88), np.int64(89), np.int64(90), np.int64(96)]"
219155952,17,"[np.int64(1), np.int64(5), np.int64(6), np.int64(7), np.int64(11), np.int64(32), np.int64(33), np.int64(28), np.int64(31), np.int64(34), np.int64(61), np.int64(65), np.int64(68), np.int64(87), np.int64(95), np.int64(88), np.int64(98)]"
322572205,1,[np.int64(6)]
158111591,6,"[np.int64(5), np.int64(7), np.int64(32), np.int64(33), np.int64(87), np.int64(98)]"
59846132,3,"[np.int64(6), np.int64(33), np.int64(87)]"
260266504,39,"[np.int64(1), np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(13), np.int64(11), np.int64(12), np.int64(8), np.int64(7), np.int64(9), np.int64(27), np.int64(28), np.int64(29), np.int64(31), np.int64(32), np.int64(33), np.int64(38), np.int64(39), np.int64(37), np.int64(35), np.int64(34), np.int64(36), np.int64(69), np.int64(61), np.int64(62), np.int64(63), np.int64(65), np.int64(66), np.int64(68), np.int64(96), np.int64(95), np.int64(93), np.int64(97), np.int64(89), np.int64(88), np.int64(90), np.int64(98)]"
49669659,3,"[np.int64(6), np.int64(33), np.int64(87)]"
42334982,3,"[np.int64(6), np.int64(33), np.int64(87)]"
49831913,3,"[np.int64(6), np.int64(33), np.int64(87)]"
737802454,2,"[np.int64(87), np.int64(88)]"
71966031,2,"[np.int64(6), np.int64(33)]"
165149397,7,"[np.int64(5), np.int64(7), np.int64(32), np.int64(33), np.int64(34), np.int64(87), np.int64(98)]"
72090499,2,"[np.int64(6), np.int64(33)]"
219197061,12,"[np.int64(5), np.int64(6), np.int64(7), np.int64(32), np.int64(33), np.int64(34), np.int64(61), np.int64(68), np.int64(87), np.int64(88), np.int64(95), np.int64(98)]"
20297048,4,"[np.int64(5), np.int64(6), np.int64(32), np.int64(33)]"
37116146,4,"[np.int64(6), np.int64(33), np.int64(87), np.int64(98)]"
160330452,5,"[np.int64(6), np.int64(32), np.int64(33), np.int64(87), np.int64(98)]"
219173916,8,"[np.int64(5), np.int64(7), np.int64(32), np.int64(33), np.int64(34), np.int64(87), np.int64(88), np.int64(98)]"
124229161,2,"[np.int64(33), np.int64(87)]"
766828910,3,"[np.int64(34), np.int64(35), np.int64(36)]"
350619228,41,"[np.int64(1), np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(13), np.int64(11), np.int64(12), np.int64(8), np.int64(7), np.int64(10), np.int64(27), np.int64(28), np.int64(29), np.int64(30), np.int64(31), np.int64(32), np.int64(33), np.int64(38), np.int64(39), np.int64(37), np.int64(35), np.int64(34), np.int64(36), np.int64(68), np.int64(61), np.int64(62), np.int64(63), np.int64(64), np.int64(65), np.int64(67), np.int64(87), np.int64(96), np.int64(95), np.int64(94), np.int64(97), np.int64(89), np.int64(88), np.int64(90), np.int64(98)]"
33474500,5,"[np.int64(6), np.int64(32), np.int64(33), np.int64(87), np.int64(98)]"
33063882,5,"[np.int64(6), np.int64(32), np.int64(33), np.int64(87), np.int64(98)]"
306330414,3,"[np.int64(6), np.int64(33), np.int64(87)]"
408908804,2,"[np.int64(33), np.int64(87)]"
71865555,3,"[np.int64(6), np.int64(33), np.int64(87)]"
124279525,3,"[np.int64(6), np.int64(33), np.int64(87)]"
150150734,28,"[np.int64(2), np.int64(3), np.int64(5), np.int64(6), np.int64(7), np.int64(9), np.int64(10), np.int64(12), np.int64(13), np.int64(32), np.int64(30), np.int64(33), np.int64(27), np.int64(29), np.int64(34), np.int64(36), np.int64(37), np.int64(39), np.int64(61), np.int64(62), np.int64(63), np.int64(64), np.int64(65), np.int64(66), np.int64(90), np.int64(88), np.int64(89), np.int64(93)]"
140947789,2,"[np.int64(7), np.int64(34)]"
278413303,7,"[np.int64(11), np.int64(12), np.int64(13), np.int64(64), np.int64(65), np.int64(66), np.int64(67)]"
364395684,34,"[np.int64(1), np.int64(3), np.int64(4), np.int64(7), np.int64(8), np.int64(9), np.int64(10), np.int64(11), np.int64(13), np.int64(27), np.int64(28), np.int64(30), np.int64(31), np.int64(33), np.int64(38), np.int64(37), np.int64(36), np.int64(35), np.int64(34), np.int64(68), np.int64(67), np.int64(64), np.int64(69), np.int64(62), np.int64(61), np.int64(63), np.int64(87), np.int64(96), np.int64(88), np.int64(89), np.int64(90), np.int64(94), np.int64(95), np.int64(97)]"
141595550,4,"[np.int64(7), np.int64(34), np.int64(61), np.int64(88)]"
119327800,5,"[np.int64(6), np.int64(7), np.int64(33), np.int64(87), np.int64(98)]"
119330732,1,[np.int64(6)]
141810080,45,"[np.int64(1), np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(13), np.int64(11), np.int64(10), np.int64(12), np.int64(8), np.int64(7), np.int64(9), np.int64(27), np.int64(28), np.int64(29), np.int64(30), np.int64(31), np.int64(32), np.int64(33), np.int64(38), np.int64(39), np.int64(37), np.int64(36), np.int64(35), np.int64(34), np.int64(68), np.int64(67), np.int64(66), np.int64(65), np.int64(69), np.int64(63), np.int64(62), np.int64(61), np.int64(64), np.int64(87), np.int64(97), np.int64(88), np.int64(89), np.int64(90), np.int64(93), np.int64(94), np.int64(95), np.int64(96), np.int64(98)]"
37604071,2,"[np.int64(6), np.int64(33)]"
42466889,3,"[np.int64(6), np.int64(33), np.int64(87)]"
242192761,3,"[np.int64(6), np.int64(33), np.int64(87)]"
374859347,42,"[np.int64(1), np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(13), np.int64(11), np.int64(12), np.int64(8), np.int64(7), np.int64(10), np.int64(27), np.int64(28), np.int64(29), np.int64(30), np.int64(31), np.int64(32), np.int64(33), np.int64(38), np.int64(39), np.int64(37), np.int64(35), np.int64(34), np.int64(36), np.int64(68), np.int64(61), np.int64(62), np.int64(63), np.int64(64), np.int64(65), np.int64(66), np.int64(67), np.int64(69), np.int64(87), np.int64(95), np.int64(94), np.int64(97), np.int64(89), np.int64(88), np.int64(93), np.int64(98)]"
242250358,3,"[np.int64(6), np.int64(33), np.int64(87)]"
393388476,5,"[np.int64(6), np.int64(7), np.int64(33), np.int64(87), np.int64(98)]"
49547177,2,"[np.int64(6), np.int64(33)]"
142085842,42,"[np.int64(1), np.int64(2), np.int64(3), np.int64(4), np.int64(5), np.int64(6), np.int64(13), np.int64(12), np.int64(10), np.int64(11), np.int64(8), np.int64(7), np.int64(9), np.int64(27), np.int64(28), np.int64(29), np.int64(30), np.int64(31), np.int64(32), np.int64(33), np.int64(38), np.int64(37), np.int64(34), np.int64(35), np.int64(36), np.int64(67), np.int64(66), np.int64(65), np.int64(68), np.int64(63), np.int64(62), np.int64(61), np.int64(64), np.int64(87), np.int64(97), np.int64(88), np.int64(89), np.int64(90), np.int64(93), np.int64(94), np.int64(95), np.int64(98)]"
52168146,4,"[np.int64(6), np.int64(7), np.int64(33), np.int64(87)]"
124751941,5,"[np.int64(6), np.int64(7), np.int64(33), np.int64(87), np.int64(98)]"
47765427,2,"[np.int64(6), np.int64(87)]"
393388737,5,"[np.int64(6), np.int64(7), np.int64(33), np.int64(87), np.int64(98)]"
167005517,41,"[np.int64(1), np.int64(2), np.int64(3), np.int64(4), np.int64(6), np.int64(13), np.int64(11), np.int64(10), np.int64(12), np.int64(8), np.int64(7), np.int64(9), np.int64(27), np.int64(28), np.int64(29), np.int64(30), np.int64(31), np.int64(32), np.int64(33), np.int64(39), np.int64(38), np.int64(36), np.int64(34), np.int64(37), np.int64(69), np.int64(62), np.int64(63), np.int64(64), np.int64(65), np.int64(66), np.int64(67), np.int64(68), np.int64(87), np.int64(96), np.int64(95), np.int64(94), np.int64(97), np.int64(90), np.int64(89), np.int64(93), np.int64(98)]"
238949177,9,"[np.int64(5), np.int64(6), np.int64(7), np.int64(32), np.int64(34), np.int64(61), np.int64(87), np.int64(88), np.int64(98)]"
